Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State
OD2641,Mathew,Snacks,Cookies,Kanyakumari,2015-04-05,Central,1495,0.15,224.25,Tamil Nadu
OD2642,Komal,"Eggs, Meat & Fish",Chicken,Namakkal,2018-04-01,Central,1436,0.11,560.04,Tamil Nadu
OD2646,Shah,Bakery,Biscuits,Nagercoil,2018-04-09,Central,1595,0.17,159.5,Tamil Nadu
OD2655,Ridhesh,"Eggs, Meat & Fish",Mutton,Vellore,2018-01-02,Central,2066,0.21,723.1,Tamil Nadu
OD2659,Anu,"Eggs, Meat & Fish",Chicken,Bodi,2016-03-05,Central,1381,0.33,524.78,Tamil Nadu
OD2660,Hafiz,Oil & Masala,Spices,Namakkal,2016-07-12,Central,1413,0.32,113.04,Tamil Nadu
OD2661,Arvind,Oil & Masala,Masalas,Madurai,2016-01-03,Central,2419,0.19,145.14,Tamil Nadu
OD2665,Mathew,Oil & Masala,Masalas,Chennai,2015-09-09,Central,1818,0.23,745.38,Tamil Nadu
OD2666,Esther,Beverages,Soft Drinks,Ramanadhapuram,2017-08-08,Central,1319,0.35,435.27,Tamil Nadu
OD2672,Alan,Food Grains,Rice,Bodi,2018-01-02,Central,1482,0.17,474.24,Tamil Nadu
OD2674,Sudha,Bakery,Biscuits,Coimbatore,2018-09-11,Central,1856,0.1,723.84,Tamil Nadu
OD2675,Rumaiza,Beverages,Soft Drinks,Theni,2017-08-08,Central,1245,0.28,423.3,Tamil Nadu
OD2678,Ravi,Food Grains,Organic Staples,Nagercoil,2018-02-05,Central,1927,0.21,558.83,Tamil Nadu
OD2679,Ridhesh,Snacks,Chocolates,Vellore,2015-04-02,Central,1134,0.22,272.16,Tamil Nadu
OD2685,Akash,Snacks,Chocolates,Pudukottai,2018-09-11,Central,2262,0.1,135.72,Tamil Nadu
OD2686,Suresh,Snacks,Noodles,Cumbum,2018-10-09,Central,1277,0.11,498.03,Tamil Nadu
OD2688,Aditi,Snacks,Cookies,Dindigul,2015-04-02,Central,2023,0.33,202.3,Tamil Nadu
OD2690,Veena,Bakery,Cakes,Bodi,2015-07-12,Central,2303,0.29,713.93,Tamil Nadu
OD2692,Ramesh,Beverages,Health Drinks,Nagercoil,2018-01-02,Central,2216,0.21,487.52,Tamil Nadu
OD2693,Malik,Fruits & Veggies,Fresh Fruits,Tirunelveli,2016-07-12,Central,2144,0.11,536.0,Tamil Nadu
OD2694,James,Oil & Masala,Edible Oil & Ghee,Madurai,2016-03-05,Central,2168,0.34,281.84,Tamil Nadu
OD2695,Hafiz,"Eggs, Meat & Fish",Mutton,Coimbatore,2015-02-06,Central,1863,0.14,726.57,Tamil Nadu
OD2698,Vince,Beverages,Soft Drinks,Dindigul,2017-12-01,Central,1281,0.15,64.05,Tamil Nadu
OD2699,Alan,Fruits & Veggies,Fresh Vegetables,Coimbatore,2018-02-05,Central,2430,0.16,170.1,Tamil Nadu
OD2700,Suresh,Food Grains,Dals & Pulses,Kanyakumari,2016-03-05,Central,2328,0.25,465.6,Tamil Nadu
OD2701,Shree,Fruits & Veggies,Organic Vegetables,Tenkasi,2018-12-02,Central,2032,0.29,243.84,Tamil Nadu
OD2703,Anu,Snacks,Cookies,Karur,2015-09-12,Central,501,0.11,100.2,Tamil Nadu
OD2708,Sheeba,"Eggs, Meat & Fish",Eggs,Karur,2016-10-02,East,1678,0.19,486.62,Tamil Nadu
OD2710,Vidya,"Eggs, Meat & Fish",Fish,Virudhunagar,2018-11-01,East,2242,0.2,986.48,Tamil Nadu
OD2711,Arutra,Fruits & Veggies,Organic Fruits,Namakkal,2018-03-06,East,1892,0.24,340.56,Tamil Nadu
OD2712,Yadav,Fruits & Veggies,Organic Vegetables,Virudhunagar,2018-09-02,East,1433,0.25,487.22,Tamil Nadu
OD2713,Anu,Snacks,Noodles,Dharmapuri,2016-08-08,East,1769,0.31,530.7,Tamil Nadu
OD2716,Hussain,Fruits & Veggies,Fresh Vegetables,Tirunelveli,2016-08-08,East,1894,0.16,833.36,Tamil Nadu
OD2719,Arvind,Snacks,Noodles,Nagercoil,2017-09-03,East,615,0.33,239.85,Tamil Nadu
OD2724,Krithika,Bakery,Breads & Buns,Tenkasi,2018-05-12,East,655,0.16,262.0,Tamil Nadu
OD2726,Amy,Snacks,Noodles,Dharmapuri,2016-12-05,East,2351,0.3,517.22,Tamil Nadu
OD2728,Adavan,Oil & Masala,Edible Oil & Ghee,Perambalur,2018-11-05,East,569,0.23,34.14,Tamil Nadu
OD2729,Vince,Fruits & Veggies,Fresh Fruits,Madurai,2018-11-05,East,1020,0.16,71.4,Tamil Nadu
OD2732,Willams,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,2015-03-05,East,1568,0.26,266.56,Tamil Nadu
OD2734,Yadav,Oil & Masala,Edible Oil & Ghee,Bodi,2018-10-03,East,1778,0.14,426.72,Tamil Nadu
OD2735,Arutra,"Eggs, Meat & Fish",Chicken,Virudhunagar,2018-05-12,East,626,0.2,200.32,Tamil Nadu
OD2736,Willams,Bakery,Biscuits,Theni,2015-03-05,East,1330,0.25,505.4,Tamil Nadu
OD2737,Sundar,Bakery,Biscuits,Bodi,2017-12-01,East,1502,0.24,480.64,Tamil Nadu
OD2741,Hussain,Snacks,Noodles,Dindigul,2018-05-11,East,2351,0.23,705.3,Tamil Nadu
OD2742,Jackson,Beverages,Health Drinks,Coimbatore,2015-03-05,East,2321,0.24,603.46,Tamil Nadu
OD2744,Vince,Beverages,Soft Drinks,Madurai,2017-03-12,East,1636,0.22,392.64,Tamil Nadu
OD2745,Krithika,Bakery,Biscuits,Nagercoil,2016-12-04,East,1411,0.24,366.86,Tamil Nadu
OD2747,Sheeba,"Eggs, Meat & Fish",Fish,Nagercoil,2018-12-05,East,1729,0.32,518.7,Tamil Nadu
OD2750,Sudeep,Food Grains,Organic Staples,Tenkasi,2018-09-02,East,2189,0.27,897.49,Tamil Nadu
OD2752,Suresh,Snacks,Chocolates,Tirunelveli,2016-10-02,East,2470,0.25,568.1,Tamil Nadu
OD2754,Mathew,"Eggs, Meat & Fish",Fish,Dharmapuri,2018-12-08,East,608,0.28,54.72,Tamil Nadu
OD2756,Surya,Snacks,Chocolates,Viluppuram,2016-05-12,East,1065,0.12,85.2,Tamil Nadu
OD2758,Veena,"Eggs, Meat & Fish",Mutton,Karur,2017-12-05,East,1992,0.28,418.32,Tamil Nadu
OD2759,Hussain,Snacks,Chocolates,Chennai,2018-12-08,East,1272,0.35,381.6,Tamil Nadu
OD2763,Suresh,"Eggs, Meat & Fish",Mutton,Trichy,2018-09-02,East,1251,0.23,75.06,Tamil Nadu
OD2764,Verma,"Eggs, Meat & Fish",Chicken,Pudukottai,2015-10-08,East,2074,0.27,477.02,Tamil Nadu
OD2765,Surya,Food Grains,Organic Staples,Tirunelveli,2016-10-09,East,2121,0.32,487.83,Tamil Nadu
OD2766,Amy,Bakery,Cakes,Salem,2018-04-12,East,1967,0.14,491.75,Tamil Nadu
OD2767,Harish,Beverages,Health Drinks,Chennai,2018-12-08,East,2190,0.12,810.3,Tamil Nadu
OD2770,Amy,Snacks,Chocolates,Ramanadhapuram,2018-04-12,East,2125,0.11,658.75,Tamil Nadu
OD2772,Peer,"Eggs, Meat & Fish",Fish,Dharmapuri,2016-11-09,East,2012,0.27,804.8,Tamil Nadu
OD2775,Vinne,Fruits & Veggies,Organic Vegetables,Karur,2017-12-01,East,731,0.32,321.64,Tamil Nadu
OD2777,Ganesh,Fruits & Veggies,Fresh Vegetables,Namakkal,2016-11-09,East,778,0.16,178.94,Tamil Nadu
OD2778,Mathew,Food Grains,Rice,Pudukottai,2018-09-04,East,1284,0.12,231.12,Tamil Nadu
OD2782,Hafiz,Beverages,Soft Drinks,Krishnagiri,2018-12-05,East,742,0.29,74.2,Tamil Nadu
OD2783,Amy,"Eggs, Meat & Fish",Chicken,Krishnagiri,2017-08-12,East,2034,0.16,223.74,Tamil Nadu
OD2786,Jackson,Food Grains,Rice,Coimbatore,2016-08-08,East,1816,0.21,635.6,Tamil Nadu
OD2789,Esther,Beverages,Soft Drinks,Perambalur,2017-09-03,East,788,0.25,291.56,Tamil Nadu
OD2797,Yusuf,Oil & Masala,Edible Oil & Ghee,Nagercoil,2018-11-01,East,1400,0.23,434.0,Tamil Nadu
OD2798,Amy,Bakery,Cakes,Tirunelveli,2015-03-11,East,752,0.25,218.08,Tamil Nadu
OD2799,Kumar,Beverages,Soft Drinks,Vellore,2018-11-05,East,1341,0.3,268.2,Tamil Nadu
OD2808,Ravi,Beverages,Soft Drinks,Namakkal,2018-11-12,East,1443,0.28,490.62,Tamil Nadu
OD2812,Yadav,Beverages,Health Drinks,Tenkasi,2018-07-07,East,2445,0.3,122.25,Tamil Nadu
OD2818,Sabeela,Oil & Masala,Masalas,Namakkal,2018-12-04,East,2099,0.28,881.58,Tamil Nadu
OD2819,Suresh,Fruits & Veggies,Organic Vegetables,Namakkal,2015-09-09,East,2145,0.11,493.35,Tamil Nadu
OD2821,Esther,Bakery,Breads & Buns,Cumbum,2017-11-10,East,1145,0.35,137.4,Tamil Nadu
OD2823,Veronica,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,2018-09-04,East,2291,0.27,458.2,Tamil Nadu
OD2824,Surya,Food Grains,Rice,Tenkasi,2018-09-04,East,671,0.13,33.55,Tamil Nadu
OD2829,Harish,Bakery,Breads & Buns,Coimbatore,2015-10-05,East,1051,0.2,388.87,Tamil Nadu
OD2832,Suresh,Snacks,Chocolates,Kanyakumari,2015-05-10,East,1272,0.17,343.44,Tamil Nadu
OD2833,Peer,Fruits & Veggies,Fresh Fruits,Virudhunagar,2016-12-05,East,2438,0.12,341.32,Tamil Nadu
OD2837,Suresh,Bakery,Cakes,Tirunelveli,2017-11-10,East,2439,0.25,1073.16,Tamil Nadu
OD2840,Jonas,Snacks,Cookies,Ramanadhapuram,2018-11-05,East,1424,0.17,356.0,Tamil Nadu
OD2841,Sharon,Food Grains,Organic Staples,Pudukottai,2015-03-05,East,2433,0.24,608.25,Tamil Nadu
OD2842,Komal,"Eggs, Meat & Fish",Mutton,Bodi,2015-03-11,East,1008,0.1,423.36,Tamil Nadu
OD2845,Alan,Bakery,Breads & Buns,Salem,2015-12-01,East,1230,0.29,430.5,Tamil Nadu
OD2849,Harish,Bakery,Breads & Buns,Tenkasi,2018-09-04,East,1976,0.23,671.84,Tamil Nadu
OD2853,Shree,Bakery,Breads & Buns,Ramanadhapuram,2018-09-04,East,2448,0.3,734.4,Tamil Nadu
OD2855,Willams,Food Grains,Dals & Pulses,Bodi,2016-12-05,East,1563,0.35,656.46,Tamil Nadu
OD2859,Harish,Bakery,Biscuits,Nagercoil,2017-11-03,South,691,0.29,48.37,Tamil Nadu
OD2863,Sundar,Fruits & Veggies,Organic Vegetables,Salem,2018-12-09,South,1297,0.33,479.89,Tamil Nadu
OD2865,Vince,Snacks,Cookies,Krishnagiri,2017-05-01,South,1020,0.14,306.0,Tamil Nadu
OD2866,Esther,Oil & Masala,Edible Oil & Ghee,Ramanadhapuram,2015-05-05,South,2240,0.13,918.4,Tamil Nadu
OD2869,Krithika,Food Grains,Dals & Pulses,Ooty,2018-12-09,South,2374,0.32,284.88,Tamil Nadu
OD2872,Harish,Oil & Masala,Masalas,Krishnagiri,2018-12-09,South,561,0.23,145.86,Tamil Nadu
OD2874,Suresh,Fruits & Veggies,Organic Vegetables,Vellore,2017-05-01,South,773,0.3,123.68,Tamil Nadu
OD2876,Anu,Oil & Masala,Masalas,Vellore,2015-05-05,South,1898,0.19,360.62,Tamil Nadu
OD2878,Shree,Beverages,Health Drinks,Coimbatore,2016-11-08,South,1409,0.14,211.35,Tamil Nadu
OD2882,Vince,Oil & Masala,Edible Oil & Ghee,Namakkal,2017-11-03,South,558,0.11,189.72,Tamil Nadu
OD2885,Ganesh,"Eggs, Meat & Fish",Fish,Ooty,2017-05-01,South,743,0.11,104.02,Tamil Nadu
OD2887,Hafiz,Food Grains,Rice,Pudukottai,2015-05-05,South,2155,0.12,754.25,Tamil Nadu
OD2891,Ganesh,Bakery,Breads & Buns,Tenkasi,2018-09-11,South,829,0.27,157.51,Tamil Nadu
OD2892,Sudha,"Eggs, Meat & Fish",Chicken,Perambalur,2016-03-01,South,1784,0.26,499.52,Tamil Nadu
OD2893,Verma,Snacks,Chocolates,Pudukottai,2018-12-09,South,1534,0.24,291.46,Tamil Nadu
OD2894,Veronica,Oil & Masala,Spices,Karur,2018-09-11,South,1486,0.21,297.2,Tamil Nadu
OD2895,Harish,Beverages,Soft Drinks,Dharmapuri,2017-11-03,South,1559,0.28,265.03,Tamil Nadu
OD2897,Ramesh,Food Grains,Rice,Trichy,2018-12-09,South,1227,0.34,441.72,Tamil Nadu
OD2898,Malik,Bakery,Biscuits,Madurai,2016-11-08,South,1155,0.11,473.55,Tamil Nadu
OD2906,Harish,Snacks,Chocolates,Namakkal,2016-11-08,South,1273,0.34,63.65,Tamil Nadu
OD2907,Rumaiza,Oil & Masala,Edible Oil & Ghee,Tenkasi,2017-05-09,South,2493,0.1,673.11,Tamil Nadu
OD2909,Surya,Fruits & Veggies,Fresh Vegetables,Ooty,2017-02-02,South,1655,0.3,612.35,Tamil Nadu
OD2911,Sudeep,Oil & Masala,Spices,Viluppuram,2017-12-05,South,2100,0.14,315.0,Tamil Nadu
OD2919,Verma,Fruits & Veggies,Organic Fruits,Pudukottai,2017-09-04,South,1413,0.3,452.16,Tamil Nadu
OD2921,Ganesh,Bakery,Biscuits,Virudhunagar,2017-09-04,South,1363,0.1,558.83,Tamil Nadu
OD2923,Sheeba,Bakery,Breads & Buns,Dindigul,2016-03-09,South,1546,0.26,108.22,Tamil Nadu
OD2924,Veena,Fruits & Veggies,Organic Vegetables,Perambalur,2015-04-11,South,1374,0.32,590.82,Tamil Nadu
OD2928,Hussain,Bakery,Breads & Buns,Tenkasi,2018-11-06,South,1506,0.32,677.7,Tamil Nadu
OD2931,Esther,Oil & Masala,Edible Oil & Ghee,Dharmapuri,2017-09-05,South,580,0.28,29.0,Tamil Nadu
OD2932,Vince,"Eggs, Meat & Fish",Eggs,Coimbatore,2015-04-11,South,2221,0.11,155.47,Tamil Nadu
OD2936,Sabeela,Fruits & Veggies,Fresh Vegetables,Kanyakumari,2018-11-03,South,2430,0.33,704.7,Tamil Nadu
OD2937,Muneer,"Eggs, Meat & Fish",Eggs,Salem,2017-09-05,South,2453,0.14,466.07,Tamil Nadu
OD2938,Amrish,Snacks,Noodles,Bodi,2017-09-04,South,1857,0.27,315.69,Tamil Nadu
OD2942,James,"Eggs, Meat & Fish",Eggs,Bodi,2016-12-04,South,1571,0.2,518.43,Tamil Nadu
OD2943,Shah,Bakery,Breads & Buns,Ooty,2018-11-06,South,2280,0.24,159.6,Tamil Nadu
OD2950,Malik,Fruits & Veggies,Organic Vegetables,Perambalur,2018-11-06,South,1077,0.12,463.11,Tamil Nadu
OD2952,Roshan,Beverages,Health Drinks,Bodi,2017-10-01,South,1463,0.33,160.93,Tamil Nadu
OD2955,Vidya,Food Grains,Rice,Ramanadhapuram,2017-10-01,South,1216,0.25,474.24,Tamil Nadu
OD2957,Jackson,Bakery,Cakes,Salem,2016-12-04,South,1916,0.2,402.36,Tamil Nadu
OD2958,Jackson,"Eggs, Meat & Fish",Chicken,Tirunelveli,2017-09-05,South,1657,0.13,331.4,Tamil Nadu
OD2959,Yusuf,Beverages,Health Drinks,Dindigul,2018-11-06,South,1222,0.2,281.06,Tamil Nadu
OD2961,Ramesh,Bakery,Biscuits,Theni,2016-12-12,West,2181,0.17,261.72,Tamil Nadu
OD2963,Sudeep,"Eggs, Meat & Fish",Chicken,Tenkasi,2018-01-07,West,970,0.15,48.5,Tamil Nadu
OD2967,Haseena,Fruits & Veggies,Fresh Vegetables,Tenkasi,2017-07-07,West,1779,0.23,142.32,Tamil Nadu
OD2974,Akash,Fruits & Veggies,Fresh Fruits,Krishnagiri,2018-05-04,West,892,0.34,240.84,Tamil Nadu
OD2975,Veronica,Oil & Masala,Masalas,Virudhunagar,2018-11-12,West,1931,0.16,617.92,Tamil Nadu
OD2977,Suresh,"Eggs, Meat & Fish",Eggs,Namakkal,2018-09-09,West,2118,0.24,889.56,Tamil Nadu
OD2979,Peer,Food Grains,Organic Staples,Ooty,2018-10-12,West,661,0.11,257.79,Tamil Nadu
OD2984,Jackson,"Eggs, Meat & Fish",Chicken,Karur,2015-04-01,West,827,0.15,49.62,Tamil Nadu
OD2985,Esther,Food Grains,Atta & Flour,Pudukottai,2016-04-11,West,1808,0.2,216.96,Tamil Nadu
OD2988,Ganesh,Beverages,Soft Drinks,Tenkasi,2018-11-12,West,2351,0.32,399.67,Tamil Nadu
OD2991,Sharon,Beverages,Soft Drinks,Krishnagiri,2018-12-10,West,2481,0.28,372.15,Tamil Nadu
OD2992,Suresh,Snacks,Chocolates,Vellore,2015-12-08,West,1479,0.17,473.28,Tamil Nadu
OD2994,Shah,Beverages,Health Drinks,Viluppuram,2018-06-11,West,607,0.35,242.8,Tamil Nadu
OD2998,Vince,"Eggs, Meat & Fish",Chicken,Kanyakumari,2017-12-08,West,1338,0.17,414.78,Tamil Nadu
OD2999,Veena,Oil & Masala,Spices,Coimbatore,2018-06-11,West,967,0.33,67.69,Tamil Nadu
OD3001,Arvind,Fruits & Veggies,Fresh Vegetables,Trichy,2018-05-06,West,1077,0.35,430.8,Tamil Nadu
OD3003,Arvind,Bakery,Breads & Buns,Salem,2015-08-04,West,1075,0.14,301.0,Tamil Nadu
OD3004,Veena,Food Grains,Atta & Flour,Theni,2015-09-01,West,1306,0.1,195.9,Tamil Nadu
OD3006,Veronica,Food Grains,Organic Staples,Viluppuram,2017-11-05,West,527,0.32,126.48,Tamil Nadu
OD3007,Komal,Oil & Masala,Spices,Karur,2017-09-02,West,2194,0.34,987.3,Tamil Nadu
OD3008,Hafiz,Food Grains,Dals & Pulses,Viluppuram,2018-11-12,West,1196,0.22,131.56,Tamil Nadu
OD3011,Peer,Oil & Masala,Spices,Salem,2017-11-10,West,2048,0.21,655.36,Tamil Nadu
OD3013,Suresh,Snacks,Noodles,Bodi,2018-09-12,West,2088,0.11,647.28,Tamil Nadu
OD3014,Sundar,Oil & Masala,Masalas,Coimbatore,2015-01-06,West,2259,0.35,112.95,Tamil Nadu
OD3015,Komal,Food Grains,Organic Staples,Namakkal,2018-12-05,West,1390,0.14,542.1,Tamil Nadu
OD3020,Anu,Bakery,Cakes,Coimbatore,2018-06-12,West,2144,0.14,150.08,Tamil Nadu
OD3021,Ramesh,"Eggs, Meat & Fish",Fish,Cumbum,2016-07-11,West,2387,0.19,930.93,Tamil Nadu
OD3022,Rumaiza,Beverages,Health Drinks,Bodi,2018-01-07,West,739,0.35,162.58,Tamil Nadu
OD3023,Haseena,Oil & Masala,Masalas,Salem,2018-08-03,West,556,0.27,244.64,Tamil Nadu
OD3025,Adavan,Snacks,Chocolates,Ooty,2015-12-12,West,2230,0.19,468.3,Tamil Nadu
OD3026,Amrish,Oil & Masala,Spices,Vellore,2017-11-06,West,1325,0.14,79.5,Tamil Nadu
OD3027,Rumaiza,Fruits & Veggies,Fresh Vegetables,Tirunelveli,2018-08-01,West,1905,0.27,476.25,Tamil Nadu
OD3028,Suresh,"Eggs, Meat & Fish",Fish,Cumbum,2017-12-08,West,2290,0.21,137.4,Tamil Nadu
OD3031,Arutra,Food Grains,Dals & Pulses,Salem,2017-11-10,West,1935,0.34,832.05,Tamil Nadu
OD3032,Amy,Oil & Masala,Masalas,Chennai,2018-05-08,West,1163,0.35,116.3,Tamil Nadu
OD3036,Vinne,Bakery,Cakes,Dharmapuri,2016-12-12,West,2031,0.3,162.48,Tamil Nadu
OD3038,Sharon,Food Grains,Dals & Pulses,Dindigul,2016-12-12,West,988,0.23,148.2,Tamil Nadu
OD3045,Suresh,Fruits & Veggies,Organic Vegetables,Madurai,2017-11-10,West,520,0.33,104.0,Tamil Nadu
OD3051,Veronica,Bakery,Breads & Buns,Tirunelveli,2017-11-10,West,1714,0.35,702.74,Tamil Nadu
OD3053,Ravi,Food Grains,Organic Staples,Madurai,2015-08-04,West,691,0.29,200.39,Tamil Nadu
OD3055,Suresh,Oil & Masala,Masalas,Coimbatore,2018-08-03,West,995,0.29,427.85,Tamil Nadu
OD3056,Roshan,Food Grains,Atta & Flour,Viluppuram,2017-11-10,West,2422,0.16,435.96,Tamil Nadu
OD3058,Arvind,"Eggs, Meat & Fish",Mutton,Tenkasi,2015-08-04,West,1565,0.28,469.5,Tamil Nadu
OD3065,Krithika,Food Grains,Rice,Tirunelveli,2016-09-10,West,599,0.1,221.63,Tamil Nadu
OD3067,James,Oil & Masala,Masalas,Madurai,2018-01-07,West,1485,0.14,386.1,Tamil Nadu
OD3068,Rumaiza,Fruits & Veggies,Organic Vegetables,Cumbum,2015-08-04,West,1025,0.19,133.25,Tamil Nadu
OD3071,Yusuf,Oil & Masala,Spices,Chennai,2018-09-09,West,1843,0.12,313.31,Tamil Nadu
OD3074,Ram,Food Grains,Dals & Pulses,Karur,2018-01-07,West,1368,0.18,615.6,Tamil Nadu
OD3075,Krithika,Beverages,Health Drinks,Viluppuram,2015-08-08,West,1021,0.27,224.62,Tamil Nadu
OD3079,Jonas,Snacks,Cookies,Madurai,2015-08-04,West,2158,0.26,258.96,Tamil Nadu
OD3088,Kumar,Snacks,Chocolates,Namakkal,2017-09-10,West,1641,0.34,114.87,Tamil Nadu
OD3091,Veronica,Oil & Masala,Masalas,Coimbatore,2015-02-03,West,1015,0.22,152.25,Tamil Nadu
OD3092,Shah,Beverages,Health Drinks,Tenkasi,2018-09-02,West,1226,0.14,416.84,Tamil Nadu
OD3093,Sharon,Bakery,Breads & Buns,Bodi,2018-12-03,West,1717,0.2,618.12,Tamil Nadu
OD3094,Anu,Oil & Masala,Edible Oil & Ghee,Theni,2017-11-10,West,2097,0.23,650.07,Tamil Nadu
OD3100,Ravi,Oil & Masala,Masalas,Madurai,2015-02-03,West,1546,0.28,448.34,Tamil Nadu
OD3101,Haseena,Snacks,Cookies,Nagercoil,2016-07-11,West,746,0.27,164.12,Tamil Nadu
OD3105,Komal,Fruits & Veggies,Organic Fruits,Tirunelveli,2015-12-06,West,1497,0.16,389.22,Tamil Nadu
OD3106,Willams,Beverages,Soft Drinks,Dindigul,2015-11-07,West,1874,0.2,787.08,Tamil Nadu
OD3107,Haseena,Beverages,Soft Drinks,Viluppuram,2017-09-09,West,1225,0.28,147.0,Tamil Nadu
OD3108,Shah,Oil & Masala,Masalas,Ramanadhapuram,2015-04-01,West,2308,0.27,369.28,Tamil Nadu
OD3115,Yadav,Bakery,Biscuits,Perambalur,2018-11-01,West,506,0.29,70.84,Tamil Nadu
OD3116,Malik,Oil & Masala,Edible Oil & Ghee,Karur,2018-06-02,West,852,0.27,289.68,Tamil Nadu
OD3117,Vidya,Oil & Masala,Spices,Perambalur,2015-11-07,West,1640,0.18,656.0,Tamil Nadu
OD3118,Arutra,Beverages,Health Drinks,Krishnagiri,2018-12-03,West,2093,0.28,941.85,Tamil Nadu
OD3120,Sudha,"Eggs, Meat & Fish",Eggs,Karur,2018-09-04,West,581,0.34,255.64,Tamil Nadu
OD3121,Esther,Bakery,Cakes,Namakkal,2018-06-11,West,505,0.13,222.2,Tamil Nadu
OD3122,Adavan,Fruits & Veggies,Fresh Vegetables,Viluppuram,2018-06-02,West,2145,0.31,600.6,Tamil Nadu
OD3126,Malik,Fruits & Veggies,Organic Fruits,Madurai,2018-12-03,West,523,0.14,120.29,Tamil Nadu
OD3133,Harish,Beverages,Health Drinks,Coimbatore,2016-03-08,Central,1937,0.1,368.03,Tamil Nadu
OD3139,Vidya,Snacks,Cookies,Salem,2018-10-01,Central,2246,0.31,269.52,Tamil Nadu
OD3149,Komal,Beverages,Health Drinks,Coimbatore,2017-09-01,Central,947,0.3,132.58,Tamil Nadu
OD3150,Ramesh,Snacks,Noodles,Virudhunagar,2015-11-10,Central,2062,0.31,907.28,Tamil Nadu
OD3154,Vince,Bakery,Biscuits,Bodi,2016-05-08,Central,1827,0.28,493.29,Tamil Nadu
OD3159,Esther,Food Grains,Atta & Flour,Perambalur,2018-09-09,Central,1374,0.18,82.44,Tamil Nadu
OD3160,Haseena,Bakery,Cakes,Cumbum,2017-09-04,Central,2491,0.26,1120.95,Tamil Nadu
OD3161,Jackson,Fruits & Veggies,Fresh Vegetables,Perambalur,2018-12-08,Central,1812,0.22,108.72,Tamil Nadu
OD3166,Alan,Beverages,Health Drinks,Ramanadhapuram,2016-06-09,Central,2234,0.11,714.88,Tamil Nadu
OD3167,Aditi,"Eggs, Meat & Fish",Chicken,Madurai,2015-03-10,Central,2275,0.3,864.5,Tamil Nadu
OD3168,Willams,"Eggs, Meat & Fish",Eggs,Dharmapuri,2018-11-03,Central,2036,0.26,325.76,Tamil Nadu
OD3169,Kumar,"Eggs, Meat & Fish",Eggs,Ooty,2017-08-08,Central,916,0.25,238.16,Tamil Nadu
OD3170,Amy,Food Grains,Atta & Flour,Madurai,2018-10-07,Central,2079,0.12,103.95,Tamil Nadu
OD3175,Jackson,Food Grains,Atta & Flour,Chennai,2015-11-07,Central,979,0.23,166.43,Tamil Nadu
OD3178,Mathew,Food Grains,Rice,Madurai,2018-12-08,Central,977,0.19,439.65,Tamil Nadu
OD3181,Ramesh,Food Grains,Dals & Pulses,Pudukottai,2018-06-04,Central,1649,0.27,98.94,Tamil Nadu
OD3182,Rumaiza,Snacks,Cookies,Nagercoil,2017-03-04,Central,1144,0.3,125.84,Tamil Nadu
OD3186,Amrish,Food Grains,Atta & Flour,Chennai,2016-11-09,Central,988,0.35,296.4,Tamil Nadu
OD3188,Jonas,Food Grains,Dals & Pulses,Kanyakumari,2015-11-07,Central,1768,0.21,141.44,Tamil Nadu
OD3190,Sudeep,Bakery,Breads & Buns,Madurai,2016-11-09,Central,580,0.22,237.8,Tamil Nadu
OD3194,Sabeela,Fruits & Veggies,Fresh Vegetables,Perambalur,2018-11-03,Central,508,0.34,208.28,Tamil Nadu
OD3195,Sudeep,Fruits & Veggies,Fresh Fruits,Tirunelveli,2015-11-10,Central,2114,0.22,739.9,Tamil Nadu
OD3196,Surya,Fruits & Veggies,Organic Vegetables,Tirunelveli,2015-11-10,Central,1524,0.13,228.6,Tamil Nadu
OD3198,Peer,Food Grains,Organic Staples,Bodi,2016-11-09,Central,1808,0.28,253.12,Tamil Nadu
OD3203,Sundar,"Eggs, Meat & Fish",Mutton,Madurai,2016-09-10,Central,2097,0.14,104.85,Tamil Nadu
OD3204,Arutra,Snacks,Noodles,Coimbatore,2015-11-10,Central,1211,0.14,472.29,Tamil Nadu
OD3205,Jackson,Oil & Masala,Edible Oil & Ghee,Virudhunagar,2015-11-10,Central,775,0.3,240.25,Tamil Nadu
OD3208,Adavan,Food Grains,Dals & Pulses,Trichy,2015-11-07,Central,693,0.15,311.85,Tamil Nadu
OD3209,Ridhesh,Food Grains,Dals & Pulses,Ooty,2018-07-11,Central,1934,0.11,135.38,Tamil Nadu
OD3210,Jonas,Fruits & Veggies,Fresh Fruits,Vellore,2015-04-04,Central,1500,0.2,555.0,Tamil Nadu
OD3211,Suresh,Fruits & Veggies,Fresh Vegetables,Bodi,2017-09-01,Central,783,0.17,305.37,Tamil Nadu
OD3212,Sudeep,Beverages,Soft Drinks,Theni,2018-03-11,Central,2073,0.17,663.36,Tamil Nadu
OD3214,Suresh,Fruits & Veggies,Fresh Fruits,Nagercoil,2015-05-04,Central,2244,0.29,561.0,Tamil Nadu
OD3216,Arvind,Food Grains,Rice,Chennai,2018-11-11,Central,2454,0.26,834.36,Tamil Nadu
OD3218,Yadav,Beverages,Soft Drinks,Dindigul,2018-12-08,Central,2070,0.32,414.0,Tamil Nadu
